,protein,mol_id,label
44966,CHEMBL2499,1250720,1
34366,CHEMBL4828,570671,0
24725,CHEMBL338,702832,1
43048,CHEMBL1293231,775928,0
2039,CHEMBL1293238,1701654,1
2423,CHEMBL1293238,1005698,0
31093,CHEMBL4124,1443308,1
52042,CHEMBL5000,456966,1
10590,CHEMBL273,256399,0
14558,CHEMBL304,549562,0
7265,CHEMBL269,685837,1
37612,CHEMBL6140,1989190,1
48253,CHEMBL3802,1978897,1
1882,CHEMBL1293238,1009965,1
26576,CHEMBL3407314,1836810,0
17829,CHEMBL313,618067,0
16597,CHEMBL313,270241,1
22659,CHEMBL3229,402188,0
43642,CHEMBL1770046,1145955,1
47057,CHEMBL3222,318804,0
15862,CHEMBL309,1762928,1
8079,CHEMBL270,356173,1
47764,CHEMBL3714704,2042808,0
44972,CHEMBL2499,1275096,1
20786,CHEMBL322,367174,0
32633,CHEMBL4552,1177428,0
22719,CHEMBL3229,1350954,0
47367,CHEMBL3406,1820085,1
45517,CHEMBL2854,431911,1
3742,CHEMBL2129,174917,0
37322,CHEMBL5669,1617576,1
37280,CHEMBL5669,1585727,1
23173,CHEMBL3247,2010785,1
53224,CHEMBL5497,493002,0
43006,CHEMBL1293231,835924,0
39157,CHEMBL1255149,1735923,1
53140,CHEMBL5412,1076908,0
589,CHEMBL1075232,1996405,0
33762,CHEMBL4653,409543,1
18540,CHEMBL318,23244,1
6676,CHEMBL265,182437,1
33695,CHEMBL4652,413390,0
44260,CHEMBL2207,1987490,1
33122,CHEMBL4649,305813,1
11257,CHEMBL276,430410,0
27857,CHEMBL3571,1727595,0
48357,CHEMBL3910,364021,1
3402,CHEMBL1293238,913389,0
28403,CHEMBL3614,323681,1
11559,CHEMBL285,163661,1
42322,CHEMBL1293231,891256,0
51231,CHEMBL4908,1978149,1
52428,CHEMBL5353,381893,1
21924,CHEMBL3229,1558053,1
34209,CHEMBL4824,600901,0
34243,CHEMBL4824,2039459,0
42876,CHEMBL1293231,845773,0
53161,CHEMBL5445,1564450,0
30718,CHEMBL4124,452101,1
41024,CHEMBL1293231,1010664,1
16386,CHEMBL312,294318,0
13329,CHEMBL302,18414,1
38431,CHEMBL6184,471586,1
5320,CHEMBL2564,1587172,1
20497,CHEMBL322,396209,1
22690,CHEMBL3229,1447008,0
28830,CHEMBL3766,366901,1
34224,CHEMBL4824,601183,0
8424,CHEMBL270,1268227,1
50078,CHEMBL4321,1274363,0
40939,CHEMBL1293231,998016,1
1410,CHEMBL1293238,884529,1
10091,CHEMBL273,1472672,1
37604,CHEMBL6140,1989177,1
52641,CHEMBL5353,1828495,0
24194,CHEMBL3361,1275261,1
51884,CHEMBL4908,2035239,1
28768,CHEMBL3766,73744,1
26934,CHEMBL3571,388179,1
48670,CHEMBL3910,1137951,1
29464,CHEMBL3833,2006018,1
39869,CHEMBL1293231,809077,1
20580,CHEMBL322,596241,1
52037,CHEMBL5000,456868,1
28049,CHEMBL3602,686749,1
26517,CHEMBL3403,1784440,1
3574,CHEMBL2034805,1818267,1
19985,CHEMBL3199,518338,0
32029,CHEMBL4552,46109,1
3108,CHEMBL1293238,932267,0
14742,CHEMBL3048,1949883,1
8918,CHEMBL270,1950855,0
4969,CHEMBL2564,327808,1
14496,CHEMBL304,609424,0
21671,CHEMBL3229,450629,1
18233,CHEMBL3138,1564486,1
19136,CHEMBL318,240380,0
48424,CHEMBL3910,408508,1
18844,CHEMBL318,606143,1
9343,CHEMBL273,9994,1
44665,CHEMBL2459,369994,0
21923,CHEMBL3229,1558052,1
47121,CHEMBL3232700,1736540,0
30147,CHEMBL3996,366874,0
32146,CHEMBL4552,218932,1
8190,CHEMBL270,432033,1
41102,CHEMBL1293231,1029861,1
34263,CHEMBL4828,1561136,1
17661,CHEMBL313,141281,0
47610,CHEMBL3600274,1955331,1
18299,CHEMBL3138,512650,0
28605,CHEMBL3753,1757392,1
32735,CHEMBL4552,46123,0
50242,CHEMBL4335,194773,0
19335,CHEMBL318,1383906,0
18543,CHEMBL318,35063,1
22316,CHEMBL3229,148064,0
27820,CHEMBL3571,335853,0
3261,CHEMBL1293238,804662,0
31162,CHEMBL4124,2028093,1
1424,CHEMBL1293238,888758,1
12362,CHEMBL2851,1758219,0
23551,CHEMBL329,2725,1
34079,CHEMBL4824,2041990,1
2187,CHEMBL1293238,1679866,0
53514,CHEMBL5769,1732352,0
200,CHEMBL1075228,1964676,1
16854,CHEMBL313,352629,1
23608,CHEMBL329,428729,0
45518,CHEMBL2854,490460,1
2667,CHEMBL1293238,885099,0
9604,CHEMBL273,311061,1
11627,CHEMBL285,224605,1
26261,CHEMBL339,37090,0
41202,CHEMBL1293231,1313637,1
43007,CHEMBL1293231,921400,0
18813,CHEMBL318,595449,1
24447,CHEMBL338,183936,1
17839,CHEMBL313,401987,0
38328,CHEMBL6140,1989175,0
28427,CHEMBL3614,1972190,1
48552,CHEMBL3910,486247,1
817,CHEMBL1293238,748330,1
29447,CHEMBL3833,2005997,1
36523,CHEMBL5262,1955060,1
31729,CHEMBL4477,580650,1
45387,CHEMBL2749,1614547,1
1717,CHEMBL1293238,970663,1
49814,CHEMBL4321,234391,1
7021,CHEMBL269,323912,1
29725,CHEMBL3858,1847981,1
42167,CHEMBL1293231,1681053,0
27479,CHEMBL3571,1169196,1
33770,CHEMBL4653,409553,1
4965,CHEMBL2564,317192,1
43757,CHEMBL1795126,1161291,0
51092,CHEMBL4908,1068631,1
50981,CHEMBL4774,1544416,0
40768,CHEMBL1293231,967741,1
32490,CHEMBL4552,1559180,1
28223,CHEMBL3602,2054645,1
34446,CHEMBL4921,581025,1
4718,CHEMBL2496,486304,1
8016,CHEMBL270,324478,1
34494,CHEMBL4921,1781875,1
24687,CHEMBL338,555485,1
4379,CHEMBL2397,1969681,1
10609,CHEMBL273,1620739,0
11324,CHEMBL2787,621052,0
31857,CHEMBL4477,296549,0
4327,CHEMBL2397,621136,1
342,CHEMBL1075232,1992066,1
38592,CHEMBL1075140,1428010,1
25268,CHEMBL338,582997,0
10169,CHEMBL273,1620006,1
47118,CHEMBL3232700,2055430,0
27022,CHEMBL3571,473115,1
32272,CHEMBL4552,514428,1
33914,CHEMBL4675,374622,0
22981,CHEMBL324,201553,0
46291,CHEMBL3198,430074,1
40517,CHEMBL1293231,922657,1
6841,CHEMBL2659,690264,1
10192,CHEMBL273,1620756,1
48293,CHEMBL3802,1282458,0
38040,CHEMBL6140,2024628,1
11606,CHEMBL285,205569,1
36654,CHEMBL5424,1178499,1
26763,CHEMBL3508,1544216,1
23788,CHEMBL3322,1829959,0
13441,CHEMBL302,296710,1
33815,CHEMBL4653,1421212,1
50827,CHEMBL4730,326214,1
16736,CHEMBL313,312978,1
8834,CHEMBL270,2093907,1
27584,CHEMBL3571,1839318,1
35576,CHEMBL5102,349541,1
53640,CHEMBL6080,1426627,1
37536,CHEMBL6140,1781772,1
52931,CHEMBL5381,468321,1
47196,CHEMBL3263,1174340,1
41886,CHEMBL1293231,806402,0
21228,CHEMBL3223,1267703,1
39816,CHEMBL1293231,801631,1
6949,CHEMBL269,179259,1
40929,CHEMBL1293231,996759,1
39788,CHEMBL1293231,797923,1
8263,CHEMBL270,560826,1
7988,CHEMBL270,321906,1
38141,CHEMBL6140,2028790,1
32319,CHEMBL4552,1177468,1
16351,CHEMBL312,256765,0
14574,CHEMBL304,263736,0
31585,CHEMBL4477,296452,1
15633,CHEMBL3072,1973600,1
44785,CHEMBL2488,591807,0
44201,CHEMBL2207,1987423,1
3244,CHEMBL1293238,879864,0
51441,CHEMBL4908,1989383,1
20570,CHEMBL322,571307,1
38220,CHEMBL6140,1997197,0
22265,CHEMBL3229,148065,0
45269,CHEMBL2567,450947,1
41023,CHEMBL1293231,1010487,1
31049,CHEMBL4124,1343813,1
20522,CHEMBL322,466484,1
51934,CHEMBL4908,2035292,1
19963,CHEMBL3199,1791390,0
23020,CHEMBL3247,200639,1
15111,CHEMBL3066,304146,0
44975,CHEMBL2499,1275103,1
19776,CHEMBL3199,591780,1
10146,CHEMBL273,1583093,1
33445,CHEMBL4649,1164734,1
21215,CHEMBL3223,1059055,1
38912,CHEMBL1075284,1356680,0
24299,CHEMBL3368,1339000,1
25014,CHEMBL338,68320,0
17654,CHEMBL313,277401,0
21471,CHEMBL3229,313153,1
20438,CHEMBL322,335713,1
50526,CHEMBL4489,54971,1
7310,CHEMBL269,1384824,1
1112,CHEMBL1293238,813030,1
11310,CHEMBL2787,1265540,1
8936,CHEMBL270,1352409,0
52122,CHEMBL5200,1166738,1
4847,CHEMBL2496,2087385,0
10750,CHEMBL276,46726,1
21586,CHEMBL3229,433565,1
12806,CHEMBL2871,168205,0
31877,CHEMBL4477,408354,0
11527,CHEMBL285,122782,1
51749,CHEMBL4908,2017942,1
19884,CHEMBL3199,1558195,1
21201,CHEMBL3223,469862,1
51542,CHEMBL4908,2005994,1
9188,CHEMBL270,251013,0
6446,CHEMBL2622,1836112,1
27858,CHEMBL3571,163955,0
22735,CHEMBL323,231996,1
53525,CHEMBL5769,1337877,0
40798,CHEMBL1293231,972049,1
19760,CHEMBL3199,512331,1
47267,CHEMBL3309042,1794086,1
48820,CHEMBL3910,1425023,1
5769,CHEMBL2564,707184,0
31030,CHEMBL4124,1280044,1
14680,CHEMBL3048,1575670,1
27761,CHEMBL3571,447018,0
18213,CHEMBL3138,1445899,1
17112,CHEMBL313,514087,1
8031,CHEMBL270,331667,1
38469,CHEMBL6184,1610265,0
7653,CHEMBL269,178966,0
29621,CHEMBL3858,1847762,1
22032,CHEMBL3229,1620446,1
29395,CHEMBL3833,1996638,1
45364,CHEMBL2749,345140,1
14520,CHEMBL304,549575,0
44572,CHEMBL2458,610266,1
5739,CHEMBL2564,1831397,0
24840,CHEMBL338,1829518,1
4041,CHEMBL2363,603548,0
3425,CHEMBL1293238,772909,0
29962,CHEMBL3859,2058213,1
14453,CHEMBL304,1385334,1
13344,CHEMBL302,106023,1
21604,CHEMBL3229,442018,1
52974,CHEMBL5387,1364460,1
43553,CHEMBL1741203,756349,1
16678,CHEMBL313,303865,1
14073,CHEMBL302,119345,0
24241,CHEMBL3361,1278134,0
52128,CHEMBL5200,473104,0
18661,CHEMBL318,219713,1
28494,CHEMBL3638328,1980768,1
15609,CHEMBL3072,1973569,1
18061,CHEMBL3138,401464,1
9786,CHEMBL273,373439,1
25556,CHEMBL339,201054,1
20254,CHEMBL320,1763104,1
9488,CHEMBL273,142093,1
36365,CHEMBL5160,1364715,0
30421,CHEMBL4108,218726,1
39121,CHEMBL1255149,1343648,1
43844,CHEMBL2079848,1365335,0
29830,CHEMBL3858,1848186,1
29667,CHEMBL3858,1847867,1
19146,CHEMBL318,502120,0
48427,CHEMBL3910,408522,1
52446,CHEMBL5353,555467,1
32520,CHEMBL4552,1589467,1
887,CHEMBL1293238,764931,1
52546,CHEMBL5353,1612474,1
36132,CHEMBL5102,315419,0
8285,CHEMBL270,569869,1
17213,CHEMBL313,609270,1
43590,CHEMBL1741203,1003057,0
48001,CHEMBL3738,1512324,1
9460,CHEMBL273,121346,1
53115,CHEMBL5412,383921,1
22662,CHEMBL3229,1615901,0
13661,CHEMBL302,431015,1
20404,CHEMBL322,266435,1
15254,CHEMBL3067,1963865,0
1764,CHEMBL1293238,983537,1
40993,CHEMBL1293231,1005071,1
11455,CHEMBL285,77584,1
32800,CHEMBL4554,1798410,0
12879,CHEMBL2922,1334163,1
40024,CHEMBL1293231,838327,1
42036,CHEMBL1293231,855594,0
25707,CHEMBL339,401449,1
23141,CHEMBL3247,487482,1
26060,CHEMBL339,624470,0
10247,CHEMBL273,1825181,1
6843,CHEMBL2659,1074866,1
38335,CHEMBL6140,1820801,0
13251,CHEMBL2993,456336,0
27659,CHEMBL3571,447019,0
14990,CHEMBL3066,326313,1
21841,CHEMBL3229,1138580,1
27805,CHEMBL3571,510467,0
48862,CHEMBL3910,1516855,1
24661,CHEMBL338,549139,1
46114,CHEMBL3037,364615,0
28932,CHEMBL3780,1565233,1
25604,CHEMBL339,278656,1
26762,CHEMBL3508,1542170,1
39072,CHEMBL1255149,1280443,1
25333,CHEMBL339,21836,1
17143,CHEMBL313,546055,1
36442,CHEMBL5221,1795858,0
6621,CHEMBL263,208489,0
6475,CHEMBL2622,1267966,0
13236,CHEMBL2993,209477,0
7315,CHEMBL269,1386861,1
51897,CHEMBL4908,2035252,1
6778,CHEMBL265,182361,0
20238,CHEMBL320,1387076,1
26392,CHEMBL339,1622607,0
37487,CHEMBL6140,1512293,1
1558,CHEMBL1293238,924166,1
15735,CHEMBL3072,347944,0
30440,CHEMBL4124,10488,1
35797,CHEMBL5102,591075,1
16760,CHEMBL313,316907,1
32389,CHEMBL4552,1354817,1
27756,CHEMBL3571,1427386,0
29949,CHEMBL3858,1847853,0
17927,CHEMBL313,149428,0
38960,CHEMBL1075291,2089362,1
48269,CHEMBL3802,1999751,1
32096,CHEMBL4552,162235,1
13257,CHEMBL2993,1783903,0
37341,CHEMBL5669,1831842,1
17454,CHEMBL313,2032250,1
21096,CHEMBL3223,36144,1
39384,CHEMBL1293231,390747,1
49067,CHEMBL3910,1624482,0
1643,CHEMBL1293238,949843,1
27828,CHEMBL3571,315355,0
11607,CHEMBL285,205613,1
20336,CHEMBL322,64050,1
21994,CHEMBL3229,1615727,1
14456,CHEMBL304,1590205,1
4181,CHEMBL2372,1843117,1
15239,CHEMBL3067,1963854,0
752,CHEMBL1293238,730412,1
25772,CHEMBL339,512654,1
16223,CHEMBL312,100455,1
20162,CHEMBL3199,1354968,0
30032,CHEMBL3996,148251,1
47114,CHEMBL3232700,2055723,0
22575,CHEMBL3229,604403,0
31751,CHEMBL4477,1150725,1
9012,CHEMBL270,569877,0
26519,CHEMBL3403,1784442,1
41047,CHEMBL1293231,1018233,1
42489,CHEMBL1293231,922770,0
21100,CHEMBL3223,37006,1
11204,CHEMBL276,26118,0
31164,CHEMBL4124,354617,0
37016,CHEMBL5508,429302,0
5473,CHEMBL2564,1833364,1
38671,CHEMBL1075269,426646,1
32949,CHEMBL4567,296256,1
5319,CHEMBL2564,1587170,1
48478,CHEMBL3910,426451,1
44986,CHEMBL2499,1353489,1
45065,CHEMBL2528,612811,1
24046,CHEMBL3360,230852,1
9136,CHEMBL270,105420,0
27991,CHEMBL3602,486075,1
40313,CHEMBL1293231,886996,1
23962,CHEMBL3358,1351664,0
13391,CHEMBL302,231117,1
10861,CHEMBL276,545421,1
19020,CHEMBL318,1607713,0
4049,CHEMBL2363,240069,0
7460,CHEMBL269,1971514,1
51551,CHEMBL4908,2006004,1
37813,CHEMBL6140,1997174,1
6708,CHEMBL265,546306,1
43135,CHEMBL1293231,1310073,0
12468,CHEMBL2868,1164949,1
39301,CHEMBL1255164,1516769,1
20897,CHEMBL322,1825184,0
50035,CHEMBL4321,613351,0
16088,CHEMBL311,1611203,1
13556,CHEMBL302,312424,1
9208,CHEMBL270,356352,0
32839,CHEMBL4566,6965,1
45885,CHEMBL2858,1831758,1
29849,CHEMBL3858,125902,0
28574,CHEMBL3753,356955,1
2930,CHEMBL1293238,874832,0
22507,CHEMBL3229,123460,0
50238,CHEMBL4335,193964,0
49411,CHEMBL4077,582010,1
1684,CHEMBL1293238,961382,1
6393,CHEMBL2622,391197,1
24398,CHEMBL338,50231,1
28783,CHEMBL3766,110739,1
20487,CHEMBL322,395790,1
29479,CHEMBL3833,2006033,1
1555,CHEMBL1293238,923224,1
51764,CHEMBL4908,2017957,1
8587,CHEMBL270,1591426,1
51544,CHEMBL4908,2005996,1
31374,CHEMBL4430,183566,1
48734,CHEMBL3910,1139153,1
8682,CHEMBL270,1836536,1
1334,CHEMBL1293238,870796,1
34266,CHEMBL4828,1561139,1
32626,CHEMBL4552,2092812,1
25665,CHEMBL339,313139,1
20961,CHEMBL322,1354168,0
50324,CHEMBL4336,604532,1
16159,CHEMBL311,1439579,0
27613,CHEMBL3571,501366,0
12836,CHEMBL2919,322165,1
39604,CHEMBL1293231,756897,1
20808,CHEMBL322,2069673,0
23604,CHEMBL329,428777,0
15740,CHEMBL3072,328186,0
28820,CHEMBL3766,366868,1
42892,CHEMBL1293231,1024625,0
12942,CHEMBL2977,272001,0
42431,CHEMBL1293231,863915,0
7631,CHEMBL269,393375,0
50534,CHEMBL4489,55750,1
53095,CHEMBL5412,383899,1
977,CHEMBL1293238,786689,1
22621,CHEMBL3229,1272942,0
14562,CHEMBL304,265069,0
4227,CHEMBL2391,369013,1
27953,CHEMBL3602,263140,1
30577,CHEMBL4124,339086,1
4002,CHEMBL2363,470528,1
29728,CHEMBL3858,1847986,1
12905,CHEMBL296,14888,0
27544,CHEMBL3571,1530303,1
50720,CHEMBL4489,582013,0
23487,CHEMBL326,314040,0
18341,CHEMBL3148,141484,0
50934,CHEMBL4774,1517955,1
52519,CHEMBL5353,1514166,1
10775,CHEMBL276,112480,1
17014,CHEMBL313,412306,1
35586,CHEMBL5102,349676,1
49426,CHEMBL4077,1503698,1
47902,CHEMBL3719,1075628,0
19771,CHEMBL3199,591747,1
2775,CHEMBL1293238,726359,0
11964,CHEMBL285,27876,0
48030,CHEMBL3740,1959068,1
51630,CHEMBL4908,2006083,1
28617,CHEMBL3753,686504,0
2496,CHEMBL1293238,283703,0
8117,CHEMBL270,358901,1
53050,CHEMBL5387,1364443,0
37692,CHEMBL6140,1993467,1
4912,CHEMBL2564,306526,1
50590,CHEMBL4489,1544415,1
31356,CHEMBL4424,335406,1
50906,CHEMBL4773,1736454,0
28569,CHEMBL3753,322165,1
11539,CHEMBL285,123476,1
32077,CHEMBL4552,161790,1
50432,CHEMBL4402,142997,1
34701,CHEMBL4980,600718,1
37175,CHEMBL5669,557400,1
53372,CHEMBL5570,1993670,1
2836,CHEMBL1293238,998757,0
1763,CHEMBL1293238,983503,1
12896,CHEMBL296,721,1
3220,CHEMBL1293238,1698310,0
24272,CHEMBL3368,309702,1
31493,CHEMBL4468,468948,1
7011,CHEMBL269,323711,1
30441,CHEMBL4124,10686,1
31731,CHEMBL4477,1150531,1
21686,CHEMBL3229,451058,1
34400,CHEMBL4909,554269,0
16571,CHEMBL313,172244,1
5882,CHEMBL2564,1060068,0
53438,CHEMBL5570,1993674,0
47392,CHEMBL3414410,1840088,1
45497,CHEMBL2854,329259,1
30674,CHEMBL4124,438704,1
52558,CHEMBL5353,1612490,1
40775,CHEMBL1293231,968973,1
9095,CHEMBL270,1179904,0
8227,CHEMBL270,495764,1
11781,CHEMBL285,8454,0
49596,CHEMBL4077,400894,0
19214,CHEMBL318,296670,0
49632,CHEMBL4140,104548,1
37407,CHEMBL5906,472483,1
53294,CHEMBL5570,1424831,1
15245,CHEMBL3067,1562644,0
17016,CHEMBL313,412313,1
24610,CHEMBL338,360872,1
18447,CHEMBL315,140006,0
20614,CHEMBL322,1268045,1
40423,CHEMBL1293231,907558,1
40922,CHEMBL1293231,995912,1
46851,CHEMBL3222,1793884,1
51450,CHEMBL4908,1989392,1
33971,CHEMBL4720,1387143,0
48000,CHEMBL3738,1512321,1
22002,CHEMBL3229,1615899,1
38465,CHEMBL6184,548948,0
22771,CHEMBL324,3671,1
22672,CHEMBL3229,520426,0
44148,CHEMBL2207,1987361,1
35571,CHEMBL5102,349505,1
14754,CHEMBL3048,2090931,1
10911,CHEMBL276,780754,1
8248,CHEMBL270,522306,1
21345,CHEMBL3223,381071,0
46979,CHEMBL3222,273937,0
23624,CHEMBL330,92443,1
41630,CHEMBL1293231,776564,0
6038,CHEMBL2564,348610,0
1168,CHEMBL1293238,829796,1
18945,CHEMBL318,2051923,1
37003,CHEMBL5508,558637,0
26136,CHEMBL339,32833,0
46446,CHEMBL3222,381503,1
25024,CHEMBL338,294596,0
49988,CHEMBL4321,391159,0
38539,CHEMBL1075140,620859,1
44481,CHEMBL2336,1366262,1
938,CHEMBL1293238,775698,1
16948,CHEMBL313,408457,1
17494,CHEMBL313,6320,0
45612,CHEMBL2858,310700,1
48489,CHEMBL3910,426579,1
29434,CHEMBL3833,2005984,1
14031,CHEMBL302,93525,0
15754,CHEMBL3072,67628,0
4256,CHEMBL2391,497478,1
7151,CHEMBL269,549943,1
6560,CHEMBL2622,1501278,0
12328,CHEMBL2851,429736,0
7862,CHEMBL270,159427,1
33466,CHEMBL4649,1354352,1
40123,CHEMBL1293231,853870,1
14071,CHEMBL302,76404,0
12887,CHEMBL2922,13401,0
49493,CHEMBL4077,1841876,0
10938,CHEMBL276,871535,1
15854,CHEMBL309,675953,1
17952,CHEMBL313,1055262,0
21219,CHEMBL3223,1267680,1
40229,CHEMBL1293231,875059,1
29950,CHEMBL3858,1847866,0
33507,CHEMBL4649,2081935,1
40991,CHEMBL1293231,1004943,1
13663,CHEMBL302,439975,1
41917,CHEMBL1293231,804671,0
44492,CHEMBL2336,2002108,0
13745,CHEMBL302,1503609,1
14975,CHEMBL3066,325958,1
28029,CHEMBL3602,567299,1
42108,CHEMBL1293231,797451,0
20851,CHEMBL322,242626,0
43224,CHEMBL1293231,814666,0
22419,CHEMBL3229,442075,0
20998,CHEMBL322,87754,0
3945,CHEMBL2363,142511,1
27645,CHEMBL3571,495002,0
11233,CHEMBL276,45979,0
52983,CHEMBL5387,1426587,1
40895,CHEMBL1293231,991719,1
5868,CHEMBL2564,1583261,0
16043,CHEMBL311,414107,1
14549,CHEMBL304,1789642,0
17400,CHEMBL313,1610273,1
53325,CHEMBL5570,1603435,1
1234,CHEMBL1293238,845746,1
24937,CHEMBL338,1425484,0
49049,CHEMBL3910,557283,0
36685,CHEMBL5424,1279526,1
46873,CHEMBL3222,1957318,1
47665,CHEMBL3621,394422,1
37383,CHEMBL5756,479020,0
34873,CHEMBL4980,1594997,1
6625,CHEMBL263,239059,0
23996,CHEMBL3358,13120,0
24593,CHEMBL338,334643,1
50977,CHEMBL4774,2084307,1
52010,CHEMBL4908,2035220,0
18790,CHEMBL318,518684,1
9477,CHEMBL273,139598,1
10557,CHEMBL273,396244,0
45280,CHEMBL2567,451014,1
3041,CHEMBL1293238,996915,0
42929,CHEMBL1293231,943806,0
43474,CHEMBL1293231,840983,0
34239,CHEMBL4824,329467,0
29771,CHEMBL3858,1848082,1
18175,CHEMBL3138,1421715,1
46182,CHEMBL3084,195419,1
34337,CHEMBL4828,318325,0
3883,CHEMBL2363,19206,1
43061,CHEMBL1293231,917690,0
8413,CHEMBL270,1141239,1
22741,CHEMBL323,242649,1
7461,CHEMBL269,1971515,1
15702,CHEMBL3072,116940,0
45605,CHEMBL2858,310609,1
22260,CHEMBL3229,1615908,0
22095,CHEMBL3229,1749459,1
9407,CHEMBL273,37006,1
14106,CHEMBL302,2095581,0
4104,CHEMBL2363,95121,0
12377,CHEMBL2851,108748,0
26438,CHEMBL339,546344,0
17054,CHEMBL313,438783,1
32699,CHEMBL4552,1727297,0
44712,CHEMBL2480,413855,1
22568,CHEMBL3229,11819,0
21087,CHEMBL3223,5925,1
23536,CHEMBL3278,1952231,1
14677,CHEMBL3048,1575661,1
42487,CHEMBL1293231,946692,0
22567,CHEMBL3229,515990,0
24659,CHEMBL338,548883,1
44793,CHEMBL2488,97870,0
51813,CHEMBL4908,2018006,1
38869,CHEMBL1075284,1758419,1
23903,CHEMBL3358,1945342,1
33391,CHEMBL4649,633033,1
10315,CHEMBL273,1972091,1
30043,CHEMBL3996,366878,1
26455,CHEMBL3399,1570568,1
46838,CHEMBL3222,1735211,1
48169,CHEMBL3802,934313,1
33803,CHEMBL4653,1354736,1
40125,CHEMBL1293231,854117,1
39217,CHEMBL1255150,1733095,1
49140,CHEMBL3910,559638,0
22953,CHEMBL324,573936,0
49975,CHEMBL4321,1523381,0
8674,CHEMBL270,1836522,1
8954,CHEMBL270,1564108,0
1227,CHEMBL1293238,844930,1
9364,CHEMBL273,16332,1
52670,CHEMBL5373,318223,1
37844,CHEMBL6140,1997213,1
25726,CHEMBL339,424848,1
23115,CHEMBL3247,422693,1
48241,CHEMBL3802,1978885,1
8036,CHEMBL270,332014,1
28399,CHEMBL3614,323268,1
29458,CHEMBL3833,2006010,1
34882,CHEMBL4980,1705205,1
18577,CHEMBL318,76359,1
36052,CHEMBL5102,328548,0
29693,CHEMBL3858,1847922,1
45384,CHEMBL2749,1614544,1
2509,CHEMBL1293238,1684501,0
23679,CHEMBL330,469904,1
30001,CHEMBL3882,301521,0
12559,CHEMBL2871,27254,1
52138,CHEMBL5200,1166705,0
35348,CHEMBL4980,325335,0
2769,CHEMBL1293238,1680065,0
42440,CHEMBL1293231,989047,0
28802,CHEMBL3766,268254,1
23054,CHEMBL3247,417135,1
22496,CHEMBL3229,296749,0
53112,CHEMBL5412,383918,1
1811,CHEMBL1293238,992380,1
3908,CHEMBL2363,82171,1
51273,CHEMBL4908,1978191,1
31523,CHEMBL4468,469943,1
20471,CHEMBL322,382379,1
47034,CHEMBL3222,1545810,0
41520,CHEMBL1293231,921237,0
3502,CHEMBL1955712,1281942,1
5393,CHEMBL2564,1831395,1
34824,CHEMBL4980,1385485,1
17287,CHEMBL313,1385301,1
20964,CHEMBL322,1951252,0
1625,CHEMBL1293238,944524,1
3198,CHEMBL1293238,724604,0
15151,CHEMBL3066,449515,0
30839,CHEMBL4124,631805,1
25838,CHEMBL339,704497,1
11737,CHEMBL285,71720,0
33230,CHEMBL4649,519953,1
26674,CHEMBL3508,12964,1
46243,CHEMBL3160,89827,1
51420,CHEMBL4908,1989362,1
51699,CHEMBL4908,2013257,1
13526,CHEMBL302,309629,1
29547,CHEMBL3833,2010948,1
14524,CHEMBL304,43613,0
13475,CHEMBL302,297119,1
24755,CHEMBL338,1268828,1
27407,CHEMBL3571,600729,1
16873,CHEMBL313,359605,1
36735,CHEMBL5424,1624162,1
23116,CHEMBL3247,422694,1
40234,CHEMBL1293231,875311,1
43197,CHEMBL1293231,764861,0
12407,CHEMBL2868,73670,1
42967,CHEMBL1293231,984092,0
43332,CHEMBL1293231,1012548,0
31614,CHEMBL4477,340845,1
17861,CHEMBL313,1268830,0
40543,CHEMBL1293231,925807,1
5723,CHEMBL2564,1075944,0
51738,CHEMBL4908,2017931,1
21275,CHEMBL3223,1973274,1
9601,CHEMBL273,299966,1
38517,CHEMBL1075140,615629,1
8546,CHEMBL270,1546653,1
30418,CHEMBL4108,218544,1
42676,CHEMBL1293231,942536,0
41779,CHEMBL1293231,1685407,0
48558,CHEMBL3910,486314,1
9394,CHEMBL273,35531,1
40659,CHEMBL1293231,950254,1
9362,CHEMBL273,16241,1
17082,CHEMBL313,468689,1
1657,CHEMBL1293238,955007,1
14887,CHEMBL3048,402640,0
53408,CHEMBL5570,2007599,1
6565,CHEMBL2625,55624,1
52767,CHEMBL5373,1441641,1
7523,CHEMBL269,2093903,1
30488,CHEMBL4124,139138,1
8408,CHEMBL270,1078126,1
50903,CHEMBL4773,1736464,0
20895,CHEMBL322,318266,0
26571,CHEMBL3403,458516,0
30310,CHEMBL4086,343727,1
51174,CHEMBL4908,1974449,1
12244,CHEMBL2851,1145272,1
22849,CHEMBL324,675979,1
34691,CHEMBL4980,591079,1
29243,CHEMBL3818,516092,0
12889,CHEMBL2922,1248649,0
19799,CHEMBL3199,1359901,1
7602,CHEMBL269,272840,0
34477,CHEMBL4921,1612543,1
52803,CHEMBL5373,1788229,1
20292,CHEMBL3216,1448122,1
26371,CHEMBL339,552306,0
43837,CHEMBL2079848,1365540,1
42394,CHEMBL1293231,866334,0
41640,CHEMBL1293231,734706,0
41655,CHEMBL1293231,951093,0
29878,CHEMBL3858,1847847,0
50579,CHEMBL4489,1075627,1
46091,CHEMBL3037,1761002,0
48740,CHEMBL3910,1251012,1
1907,CHEMBL1293238,1015625,1
2925,CHEMBL1293238,762896,0
11668,CHEMBL285,268170,1
51882,CHEMBL4908,2035237,1
1027,CHEMBL1293238,796198,1
